2020 Alphabetical Vessel Statistics by County,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bay,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,9,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,17,,,,
Bradford,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,0,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,0,,,,
Brevard,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,13,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,6,,,,
Broward,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,247,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,15,,,,
Calhoun,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,1,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,0,,,,
Charlotte,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,3,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,0,,,,
Citrus,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,0,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,0,,,,
Clay,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,33,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,1,,,,
Collier,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,43,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,3,,,,
Columbia,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,0,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,0,,,,
Dade,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,653,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,32,,,,
Desoto,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,0,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,0,,,,
DHSMV,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,21,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,1,,,,
Dixie,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,0,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,0,,,,
Duval,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,29,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,17,,,,
Escambia,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,16,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,2,,,,
Flagler,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,3,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,0,,,,
Franklin,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,0,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,5,,,,
Gadsden,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,0,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,0,,,,
Gilchrist,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,0,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,0,,,,
Glades,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,1,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,0,,,,
Gulf,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,2,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,3,,,,
Hamilton,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,1,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,0,,,,
Hardee,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,0,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,0,,,,
Hendry,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,6,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,16,,,,
Hernando,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,2,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,1,,,,
Highlands,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,0,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,0,,,,
Hills,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,63,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,22,,,,
Holmes,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,0,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,0,,,,
Indian River,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,12,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,1,,,,
Jackson,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,1,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,1,,,,
Jefferson,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,0,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,0,,,,
Lafayette,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,0,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,0,,,,
Lake,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,3,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,0,,,,
Lee,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,54,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,12,,,,
Leon,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,6,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,0,,,,
County,,Class 4 - Pleasure,,,,,,,,Total in Class 4 - Pleasure,,,,,,Class 4 - Commercial,,,,,,,Total in Class 4 - Commercial,,,,
Levy,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,2,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,0,,,,
Liberty,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,0,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,1,,,,
Madison,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,0,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,0,,,,
Manatee,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,43,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,5,,,,
Marion,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,4,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,0,,,,
Martin,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,80,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,4,,,,
Monroe,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,116,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,14,,,,
Nassau,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,3,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,3,,,,
Okaloosa,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,22,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,14,,,,
Okeechoee,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,3,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,1,,,,
Orange,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,15,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,0,,,,
Osceola,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,1,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,0,,,,
Palm Beach,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,165,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,9,,,,
Pasco,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,5,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,4,,,,
Pinellas,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,69,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,12,,,,
Polk,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,8,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,1,,,,
Putnam,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,4,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,0,,,,
Santa Rosa,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,2,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,0,,,,
Sarasota,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,32,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,1,,,,
Seminole,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,13,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,1,,,,
St. Johns,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,14,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,0,,,,
St. Lucie,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,28,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,2,,,,
Sumter,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,0,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,0,,,,
Suwannee,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,3,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,0,,,,
Taylor,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,0,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,0,,,,
Union,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,0,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,0,,,,
Volusia,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,12,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,3,,,,
Wakulla,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,0,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,1,,,,
Walton,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,10,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,0,,,,
Washington,,"Class 4 - Pleasure: 65 - 109' 11""",,,,,,,,0,,,,,,"Class 4 - Commercial: 65 - 109' 11""",,,,,,,0,,,,
County,,,Class 5 - Pleasure,,,,,,Total in Class 5 - Pleasure,,,,,Class 5 - Commercial,,,,,,,Total in Class 5 - Commercial,,,,,,
Alachua,,,Class 5 - Pleasure: 110' More,,,,,,1,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Baker,,,Class 5 - Pleasure: 110' More,,,,,,0,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Bay,,,Class 5 - Pleasure: 110' More,,,,,,11,,,,,Class 5 - Commercial: 110' More,,,,,,,1,,,,,,
Bradford,,,Class 5 - Pleasure: 110' More,,,,,,0,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Brevard,,,Class 5 - Pleasure: 110' More,,,,,,1,,,,,Class 5 - Commercial: 110' More,,,,,,,1,,,,,,
Broward,,,Class 5 - Pleasure: 110' More,,,,,,29,,,,,Class 5 - Commercial: 110' More,,,,,,,6,,,,,,
Calhoun,,,Class 5 - Pleasure: 110' More,,,,,,0,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Charlotte,,,Class 5 - Pleasure: 110' More,,,,,,1,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Citrus,,,Class 5 - Pleasure: 110' More,,,,,,0,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Clay,,,Class 5 - Pleasure: 110' More,,,,,,11,,,,,Class 5 - Commercial: 110' More,,,,,,,55,,,,,,
Collier,,,Class 5 - Pleasure: 110' More,,,,,,0,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Columbia,,,Class 5 - Pleasure: 110' More,,,,,,0,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Dade,,,Class 5 - Pleasure: 110' More,,,,,,53,,,,,Class 5 - Commercial: 110' More,,,,,,,19,,,,,,
Desoto,,,Class 5 - Pleasure: 110' More,,,,,,0,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
DHSMV,,,Class 5 - Pleasure: 110' More,,,,,,3,,,,,Class 5 - Commercial: 110' More,,,,,,,2,,,,,,
Dixie,,,Class 5 - Pleasure: 110' More,,,,,,0,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Duval,,,Class 5 - Pleasure: 110' More,,,,,,7,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Escambia,,,Class 5 - Pleasure: 110' More,,,,,,1,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Flagler,,,Class 5 - Pleasure: 110' More,,,,,,0,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Franklin,,,Class 5 - Pleasure: 110' More,,,,,,0,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Gadsden,,,Class 5 - Pleasure: 110' More,,,,,,0,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Gilchrist,,,Class 5 - Pleasure: 110' More,,,,,,0,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Glades,,,Class 5 - Pleasure: 110' More,,,,,,0,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Gulf,,,Class 5 - Pleasure: 110' More,,,,,,5,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Hamilton,,,Class 5 - Pleasure: 110' More,,,,,,0,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Hardee,,,Class 5 - Pleasure: 110' More,,,,,,0,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Hendry,,,Class 5 - Pleasure: 110' More,,,,,,0,,,,,Class 5 - Commercial: 110' More,,,,,,,1,,,,,,
Hernando,,,Class 5 - Pleasure: 110' More,,,,,,0,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Highlands,,,Class 5 - Pleasure: 110' More,,,,,,0,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Hills,,,Class 5 - Pleasure: 110' More,,,,,,2,,,,,Class 5 - Commercial: 110' More,,,,,,,1,,,,,,
Holmes,,,Class 5 - Pleasure: 110' More,,,,,,0,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Indian River,,,Class 5 - Pleasure: 110' More,,,,,,2,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Jackson,,,Class 5 - Pleasure: 110' More,,,,,,0,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Jefferson,,,Class 5 - Pleasure: 110' More,,,,,,0,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Lafayette,,,Class 5 - Pleasure: 110' More,,,,,,0,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
County,,,Class 5 - Pleasure,,,,,,Total in Class 5 - Pleasure,,,,,Class 5 - Commercial,,,,,,,Total in Class 5 - Commercial,,,,,,
Lake,,,Class 5 - Pleasure: 110' More,,,,,,0,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Lee,,,Class 5 - Pleasure: 110' More,,,,,,3,,,,,Class 5 - Commercial: 110' More,,,,,,,3,,,,,,
Leon,,,Class 5 - Pleasure: 110' More,,,,,,1,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Levy,,,Class 5 - Pleasure: 110' More,,,,,,0,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Liberty,,,Class 5 - Pleasure: 110' More,,,,,,0,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Madison,,,Class 5 - Pleasure: 110' More,,,,,,0,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Manatee,,,Class 5 - Pleasure: 110' More,,,,,,0,,,,,Class 5 - Commercial: 110' More,,,,,,,1,,,,,,
Marion,,,Class 5 - Pleasure: 110' More,,,,,,0,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Martin,,,Class 5 - Pleasure: 110' More,,,,,,2,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Monroe,,,Class 5 - Pleasure: 110' More,,,,,,8,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Nassau,,,Class 5 - Pleasure: 110' More,,,,,,3,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Okaloosa,,,Class 5 - Pleasure: 110' More,,,,,,3,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Okeechoee,,,Class 5 - Pleasure: 110' More,,,,,,0,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Orange,,,Class 5 - Pleasure: 110' More,,,,,,4,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Osceola,,,Class 5 - Pleasure: 110' More,,,,,,1,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Palm Beach,,,Class 5 - Pleasure: 110' More,,,,,,18,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Pasco,,,Class 5 - Pleasure: 110' More,,,,,,0,,,,,Class 5 - Commercial: 110' More,,,,,,,2,,,,,,
Pinellas,,,Class 5 - Pleasure: 110' More,,,,,,5,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Polk,,,Class 5 - Pleasure: 110' More,,,,,,0,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Putnam,,,Class 5 - Pleasure: 110' More,,,,,,1,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Santa Rosa,,,Class 5 - Pleasure: 110' More,,,,,,2,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Sarasota,,,Class 5 - Pleasure: 110' More,,,,,,2,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Seminole,,,Class 5 - Pleasure: 110' More,,,,,,0,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
St. Johns,,,Class 5 - Pleasure: 110' More,,,,,,0,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
St. Lucie,,,Class 5 - Pleasure: 110' More,,,,,,0,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Sumter,,,Class 5 - Pleasure: 110' More,,,,,,0,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Suwannee,,,Class 5 - Pleasure: 110' More,,,,,,0,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Taylor,,,Class 5 - Pleasure: 110' More,,,,,,0,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Union,,,Class 5 - Pleasure: 110' More,,,,,,0,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Volusia,,,Class 5 - Pleasure: 110' More,,,,,,1,,,,,Class 5 - Commercial: 110' More,,,,,,,1,,,,,,
Wakulla,,,Class 5 - Pleasure: 110' More,,,,,,0,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Walton,,,Class 5 - Pleasure: 110' More,,,,,,0,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
Washington,,,Class 5 - Pleasure: 110' More,,,,,,0,,,,,Class 5 - Commercial: 110' More,,,,,,,0,,,,,,
County,,,Canoes - Pleasure,,,Total in Class Canoes - Pleasure,,,,,,Canoes - Commercial,,,,,Total in Class Canoes - Commercial,,,,,,,,,,
Alachua,,,Canoes - Pleasure,,,235,,,,,,Canoes - Commercial,,,,,2,,,,,,,,,,
Baker,,,Canoes - Pleasure,,,28,,,,,,Canoes - Commercial,,,,,0,,,,,,,,,,
Bay,,,Canoes - Pleasure,,,127,,,,,,Canoes - Commercial,,,,,0,,,,,,,,,,
Bradford,,,Canoes - Pleasure,,,32,,,,,,Canoes - Commercial,,,,,0,,,,,,,,,,
Brevard,,,Canoes - Pleasure,,,629,,,,,,Canoes - Commercial,,,,,4,,,,,,,,,,
Broward,,,Canoes - Pleasure,,,278,,,,,,Canoes - Commercial,,,,,0,,,,,,,,,,
Calhoun,,,Canoes - Pleasure,,,11,,,,,,Canoes - Commercial,,,,,0,,,,,,,,,,
Charlotte,,,Canoes - Pleasure,,,202,,,,,,Canoes - Commercial,,,,,1,,,,,,,,,,
Citrus,,,Canoes - Pleasure,,,240,,,,,,Canoes - Commercial,,,,,5,,,,,,,,,,
Clay,,,Canoes - Pleasure,,,123,,,,,,Canoes - Commercial,,,,,0,,,,,,,,,,
Collier,,,Canoes - Pleasure,,,275,,,,,,Canoes - Commercial,,,,,4,,,,,,,,,,
Columbia,,,Canoes - Pleasure,,,62,,,,,,Canoes - Commercial,,,,,0,,,,,,,,,,
Dade,,,Canoes - Pleasure,,,332,,,,,,Canoes - Commercial,,,,,1,,,,,,,,,,
Desoto,,,Canoes - Pleasure,,,38,,,,,,Canoes - Commercial,,,,,0,,,,,,,,,,
DHSMV,,,Canoes - Pleasure,,,15,,,,,,Canoes - Commercial,,,,,43,,,,,,,,,,
Dixie,,,Canoes - Pleasure,,,21,,,,,,Canoes - Commercial,,,,,0,,,,,,,,,,
Duval,,,Canoes - Pleasure,,,325,,,,,,Canoes - Commercial,,,,,0,,,,,,,,,,
Escambia,,,Canoes - Pleasure,,,92,,,,,,Canoes - Commercial,,,,,0,,,,,,,,,,
Flagler,,,Canoes - Pleasure,,,71,,,,,,Canoes - Commercial,,,,,0,,,,,,,,,,
Franklin,,,Canoes - Pleasure,,,10,,,,,,Canoes - Commercial,,,,,0,,,,,,,,,,
Gadsden,,,Canoes - Pleasure,,,19,,,,,,Canoes - Commercial,,,,,0,,,,,,,,,,
Gilchrist,,,Canoes - Pleasure,,,32,,,,,,Canoes - Commercial,,,,,0,,,,,,,,,,
Glades,,,Canoes - Pleasure,,,15,,,,,,Canoes - Commercial,,,,,0,,,,,,,,,,
Gulf,,,Canoes - Pleasure,,,7,,,,,,Canoes - Commercial,,,,,0,,,,,,,,,,
Hamilton,,,Canoes - Pleasure,,,8,,,,,,Canoes - Commercial,,,,,0,,,,,,,,,,
Hardee,,,Canoes - Pleasure,,,36,,,,,,Canoes - Commercial,,,,,0,,,,,,,,,,
Hendry,,,Canoes - Pleasure,,,35,,,,,,Canoes - Commercial,,,,,0,,,,,,,,,,
Hernando,,,Canoes - Pleasure,,,264,,,,,,Canoes - Commercial,,,,,1,,,,,,,,,,
Highlands,,,Canoes - Pleasure,,,74,,,,,,Canoes - Commercial,,,,,1,,,,,,,,,,
Hills,,,Canoes - Pleasure,,,653,,,,,,Canoes - Commercial,,,,,6,,,,,,,,,,
Holmes,,,Canoes - Pleasure,,,13,,,,,,Canoes - Commercial,,,,,0,,,,,,,,,,
Indian River,,,Canoes - Pleasure,,,159,,,,,,Canoes - Commercial,,,,,1,,,,,,,,,,
Jackson,,,Canoes - Pleasure,,,25,,,,,,Canoes - Commercial,,,,,0,,,,,,,,,,
Jefferson,,,Canoes - Pleasure,,,27,,,,,,Canoes - Commercial,,,,,0,,,,,,,,,,
Lafayette,,,Canoes - Pleasure,,,13,,,,,,Canoes - Commercial,,,,,0,,,,,,,,,,
County,,,Canoes - Pleasure,,,Total in Class Canoes - Pleasure,,,,,,Canoes - Commercial,,,,,Total in Class Canoes - Commercial,,,,,,,,,,
Lake,,,Canoes - Pleasure,,,194,,,,,,Canoes - Commercial,,,,,0,,,,,,,,,,
Lee,,,Canoes - Pleasure,,,525,,,,,,Canoes - Commercial,,,,,2,,,,,,,,,,
Leon,,,Canoes - Pleasure,,,160,,,,,,Canoes - Commercial,,,,,0,,,,,,,,,,
Levy,,,Canoes - Pleasure,,,80,,,,,,Canoes - Commercial,,,,,2,,,,,,,,,,
Liberty,,,Canoes - Pleasure,,,4,,,,,,Canoes - Commercial,,,,,0,,,,,,,,,,
Madison,,,Canoes - Pleasure,,,10,,,,,,Canoes - Commercial,,,,,0,,,,,,,,,,
Manatee,,,Canoes - Pleasure,,,242,,,,,,Canoes - Commercial,,,,,6,,,,,,,,,,
Marion,,,Canoes - Pleasure,,,294,,,,,,Canoes - Commercial,,,,,0,,,,,,,,,,
Martin,,,Canoes - Pleasure,,,93,,,,,,Canoes - Commercial,,,,,1,,,,,,,,,,
Monroe,,,Canoes - Pleasure,,,92,,,,,,Canoes - Commercial,,,,,3,,,,,,,,,,
Nassau,,,Canoes - Pleasure,,,68,,,,,,Canoes - Commercial,,,,,0,,,,,,,,,,
Okaloosa,,,Canoes - Pleasure,,,73,,,,,,Canoes - Commercial,,,,,1,,,,,,,,,,
Okeechoee,,,Canoes - Pleasure,,,25,,,,,,Canoes - Commercial,,,,,0,,,,,,,,,,
Orange,,,Canoes - Pleasure,,,293,,,,,,Canoes - Commercial,,,,,2,,,,,,,,,,
Osceola,,,Canoes - Pleasure,,,65,,,,,,Canoes - Commercial,,,,,0,,,,,,,,,,
Palm Beach,,,Canoes - Pleasure,,,238,,,,,,Canoes - Commercial,,,,,0,,,,,,,,,,
Pasco,,,Canoes - Pleasure,,,525,,,,,,Canoes - Commercial,,,,,2,,,,,,,,,,
Pinellas,,,Canoes - Pleasure,,,849,,,,,,Canoes - Commercial,,,,,10,,,,,,,,,,
Polk,,,Canoes - Pleasure,,,294,,,,,,Canoes - Commercial,,,,,0,,,,,,,,,,
Putnam,,,Canoes - Pleasure,,,57,,,,,,Canoes - Commercial,,,,,0,,,,,,,,,,
Santa Rosa,,,Canoes - Pleasure,,,73,,,,,,Canoes - Commercial,,,,,0,,,,,,,,,,
Sarasota,,,Canoes - Pleasure,,,276,,,,,,Canoes - Commercial,,,,,0,,,,,,,,,,
Seminole,,,Canoes - Pleasure,,,316,,,,,,Canoes - Commercial,,,,,1,,,,,,,,,,
St. Johns,,,Canoes - Pleasure,,,200,,,,,,Canoes - Commercial,,,,,2,,,,,,,,,,
St. Lucie,,,Canoes - Pleasure,,,112,,,,,,Canoes - Commercial,,,,,0,,,,,,,,,,
Sumter,,,Canoes - Pleasure,,,71,,,,,,Canoes - Commercial,,,,,2,,,,,,,,,,
Suwannee,,,Canoes - Pleasure,,,44,,,,,,Canoes - Commercial,,,,,1,,,,,,,,,,
Taylor,,,Canoes - Pleasure,,,10,,,,,,Canoes - Commercial,,,,,0,,,,,,,,,,
Union,,,Canoes - Pleasure,,,19,,,,,,Canoes - Commercial,,,,,0,,,,,,,,,,
Volusia,,,Canoes - Pleasure,,,398,,,,,,Canoes - Commercial,,,,,0,,,,,,,,,,
Wakulla,,,Canoes - Pleasure,,,49,,,,,,Canoes - Commercial,,,,,0,,,,,,,,,,
Walton,,,Canoes - Pleasure,,,49,,,,,,Canoes - Commercial,,,,,0,,,,,,,,,,
Washington,,,Canoes - Pleasure,,,18,,,,,,Canoes - Commercial,,,,,0,,,,,,,,,,
County,Vessel Type - Dealer,,,Total Dealers in County,Vessel Type - Pleasure,,,,,,Total Pleasure Vessels in County,,,,Vessel Type - Commercial,,,Total Commercial Vessels in County,,,Overall Total,,,Total Vessels in County,,,
Alachua,Dealer,,,27,Pleasure,,,,,,"11,219",,,,Commercial,,,222,,,TOTAL,,,"11,468",,,
Baker,Dealer,,,2,Pleasure,,,,,,"2,954",,,,Commercial,,,11,,,TOTAL,,,"2,967",,,
Bay,Dealer,,,125,Pleasure,,,,,,"15,660",,,,Commercial,,,630,,,TOTAL,,,"16,415",,,
